'name', 'type', 'province', 'city'
'دانشگاه آزاد اسلامی واحد آذرشهر', 'دانشگاه آزاد اسلامی', 'آذربایجان شرقی', 'آذرشهر'
'دانشگاه آزاد اسلامی واحد آزاد شهر', 'دانشگاه آزاد اسلامی', 'گلستان', 'آزادشهر'
'دانشگاه آزاد اسلامی واحد آستارا', 'دانشگاه آزاد اسلامی', 'گیلان', 'آستارا'
'دانشگاه آزاد اسلامی واحد آستانه اشرفیه', 'دانشگاه آزاد اسلامی', 'گیلان', 'آستانه اشرفیه'
'دانشگاه آزاد اسلامی واحد آشتیان', 'دانشگاه آزاد اسلامی', 'مرکزی', 'آشتیان'
'دانشگاه آزاد اسلامی واحد آکسفورد', 'دانشگاه آزاد اسلامی', '1', '1'
'دانشگاه آزاد اسلامی واحد آیت الله آملی', 'دانشگاه آزاد اسلامی', 'مازندران', 'آمل'
'دانشگاه آزاد اسلامی واحد اباده', 'دانشگاه آزاد اسلامی', 'فارس', 'آباده'
'دانشگاه آزاد اسلامی واحد ابرکوه', 'دانشگاه آزاد اسلامی', 'یزد', 'ابرکوه'
'دانشگاه آزاد اسلامی واحد ابهر', 'دانشگاه آزاد اسلامی', 'زنجان', 'ابهر'
'دانشگاه آزاد اسلامی واحد اراک', 'دانشگاه آزاد اسلامی', 'مرکزی', 'اراک'
'دانشگاه آزاد اسلامی واحد اردبیل', 'دانشگاه آزاد اسلامی', 'اردبیل', 'اردبیل'
'دانشگاه آزاد اسلامی واحد اردستان', 'دانشگاه آزاد اسلامی', 'اصفهان', 'اردستان'
'دانشگاه آزاد اسلامی واحد اردکان', 'دانشگاه آزاد اسلامی', 'یزد', 'اردکان'
'دانشگاه آزاد اسلامی واحد ارسنجان', 'دانشگاه آزاد اسلامی', 'فارس', 'ارسنجان'
'دانشگاه آزاد اسلامی واحد ارومیه', 'دانشگاه آزاد اسلامی', 'آذربایجان غربی', 'ارومیه'
'دانشگاه آزاد اسلامی واحد استهبان', 'دانشگاه آزاد اسلامی', 'فارس', 'استهبان'
'دانشگاه آزاد اسلامی واحد اسکو', 'دانشگاه آزاد اسلامی', 'آذربایجان شرقی', 'اسکو'
'دانشگاه آزاد اسلامی واحد اسلامشهر', 'دانشگاه آزاد اسلامی', 'تهران', 'اسلام شهر'
'دانشگاه آزاد اسلامی واحد اشکذر', 'دانشگاه آزاد اسلامی', 'یزد', 'اشکذر'
'دانشگاه آزاد اسلامی واحد افغانستان', 'دانشگاه آزاد اسلامی', '1', '1'
'دانشگاه آزاد اسلامی واحد اقلید', 'دانشگاه آزاد اسلامی', 'فارس', 'اقلید'
'دانشگاه آزاد اسلامی واحد الکترونیکی(مجازی)', 'دانشگاه آزاد اسلامی', 'تهران', 'تهران'
'دانشگاه آزاد اسلامی واحد الیگودرز', 'دانشگاه آزاد اسلامی', 'لرستان', 'الیگودرز'
'دانشگاه آزاد اسلامی واحد امارات', 'دانشگاه آزاد اسلامی', '1', '1'
'دانشگاه آزاد اسلامی واحد امیدیه', 'دانشگاه آزاد اسلامی', 'خوزستان', 'امیدیه'
'دانشگاه آزاد اسلامی واحد انار', 'دانشگاه آزاد اسلامی', 'کرمان', 'انار'
'دانشگاه آزاد اسلامی واحد اندیمشک', 'دانشگاه آزاد اسلامی', 'خوزستان', 'اندیمشک'
'دانشگاه آزاد اسلامی واحد اهر', 'دانشگاه آزاد اسلامی', 'آذربایجان شرقی', 'اهر'
'دانشگاه آزاد اسلامی واحد اهرم', 'دانشگاه آزاد اسلامی', 'بوشهر', 'اهرم'
'دانشگاه آزاد اسلامی واحد اهواز', 'دانشگاه آزاد اسلامی', 'خوزستان', 'اهواز'
'دانشگاه آزاد اسلامی واحد ایذه', 'دانشگاه آزاد اسلامی', 'خوزستان', 'ایذه'
'دانشگاه آزاد اسلامی واحد ایرانشهر', 'دانشگاه آزاد اسلامی', 'سیستان و بلوچستان', 'ایرانشهر'
'دانشگاه آزاد اسلامی واحد ایلام', 'دانشگاه آزاد اسلامی', 'ایلام', 'ایلام'
'دانشگاه آزاد اسلامی واحد ایلخچی', 'دانشگاه آزاد اسلامی', 'آذربایجان شرقی', 'ایلخچی'
'دانشگاه آزاد اسلامی واحد بابل', 'دانشگاه آزاد اسلامی', 'مازندران', 'بابل'
'دانشگاه آزاد اسلامی واحد بادرود', 'دانشگاه آزاد اسلامی', 'اصفهان', 'بادرود'
'دانشگاه آزاد اسلامی واحد بافت', 'دانشگاه آزاد اسلامی', 'کرمان', 'بافت'
'دانشگاه آزاد اسلامی واحد بافق', 'دانشگاه آزاد اسلامی', 'یزد', 'بافق'
'دانشگاه آزاد اسلامی واحد بجنورد', 'دانشگاه آزاد اسلامی', 'خراسان شمالی', 'بجنورد'
'دانشگاه آزاد اسلامی واحد بردسکن', 'دانشگاه آزاد اسلامی', 'خراسان رضوی', 'بردسکن'
'دانشگاه آزاد اسلامی واحد بردسیر', 'دانشگاه آزاد اسلامی', 'کرمان', 'بردسیر'
'دانشگاه آزاد اسلامی واحد بروجرد', 'دانشگاه آزاد اسلامی', 'لرستان', 'بروجرد'
'دانشگاه آزاد اسلامی واحد بروجن', 'دانشگاه آزاد اسلامی', 'چهارمحال و بختیاری', 'بروجن'
'دانشگاه آزاد اسلامی واحد بستان آباد', 'دانشگاه آزاد اسلامی', 'آذربایجان شرقی', 'بستان آباد'
'دانشگاه آزاد اسلامی واحد بم', 'دانشگاه آزاد اسلامی', 'کرمان', 'بم'
'دانشگاه آزاد اسلامی واحد بناب', 'دانشگاه آزاد اسلامی', 'آذربایجان شرقی', 'بناب'
'دانشگاه آزاد اسلامی واحد بندر دیلم', 'دانشگاه آزاد اسلامی', 'بوشهر', 'دیلم'
'دانشگاه آزاد اسلامی واحد بندر عباس', 'دانشگاه آزاد اسلامی', 'هرمزگان', 'بندرعباس'
'دانشگاه آزاد اسلامی واحد بندر گز', 'دانشگاه آزاد اسلامی', 'گلستان', 'بندرگز'
'دانشگاه آزاد اسلامی واحد بندر گناوه', 'دانشگاه آزاد اسلامی', 'بوشهر', 'گناوه'
'دانشگاه آزاد اسلامی واحد بندر لنگه', 'دانشگاه آزاد اسلامی', 'هرمزگان', 'بندر لنگه'
'دانشگاه آزاد اسلامی واحد بندرانزلی', 'دانشگاه آزاد اسلامی', 'گیلان', 'بندر انزلی'
'دانشگاه آزاد اسلامی واحد بهبهان', 'دانشگاه آزاد اسلامی', 'خوزستان', 'بهبهان'
'دانشگاه آزاد اسلامی واحد بهشهر', 'دانشگاه آزاد اسلامی', 'مازندران', 'بهشهر'
'دانشگاه آزاد اسلامی واحد بوئین زهرا', 'دانشگاه آزاد اسلامی', 'قزوین', 'بوئین زهرا'
'دانشگاه آزاد اسلامی واحد بوشهر', 'دانشگاه آزاد اسلامی', 'بوشهر', 'بوشهر'
'دانشگاه آزاد اسلامی واحد بوکان', 'دانشگاه آزاد اسلامی', 'آذربایجان غربی', 'بوکان'
'دانشگاه آزاد اسلامی واحد بیرجند', 'دانشگاه آزاد اسلامی', 'خراسان جنوبی', 'بیرجند'
'دانشگاه آزاد اسلامی واحد بیضاء', 'دانشگاه آزاد اسلامی', 'فارس', 'بیضا'
'دانشگاه آزاد اسلامی واحد بیله سوار', 'دانشگاه آزاد اسلامی', 'اردبیل', 'بیله سوار'
'دانشگاه آزاد اسلامی واحد بین المللی بندرانزلی', 'دانشگاه آزاد اسلامی', 'گیلان', 'بندر انزلی'
'دانشگاه آزاد اسلامی واحد بین المللی جلفا', 'دانشگاه آزاد اسلامی', 'آذربایجان شرقی', 'جلفا'
'دانشگاه آزاد اسلامی واحد بین المللی قشم', 'دانشگاه آزاد اسلامی', 'هرمزگان', 'قشم'
'دانشگاه آزاد اسلامی واحد بین المللی کیش', 'دانشگاه آزاد اسلامی', 'هرمزگان', 'کیش'
'دانشگاه آزاد اسلامی واحد پارس آباد مغان', 'دانشگاه آزاد اسلامی', 'اردبیل', 'پارس\u200cآباد'
'دانشگاه آزاد اسلامی واحد پردیس', 'دانشگاه آزاد اسلامی', 'تهران', 'شهر جدید پردیس'
'دانشگاه آزاد اسلامی واحد پرند', 'دانشگاه آزاد اسلامی', 'تهران', 'شهر جدید پرند'
'دانشگاه آزاد اسلامی واحد پزشکی تهران', 'دانشگاه آزاد اسلامی', 'تهران', 'تهران'
'دانشگاه آزاد اسلامی واحد تاکستان', 'دانشگاه آزاد اسلامی', 'قزوین', 'تاکستان'
'دانشگاه آزاد اسلامی واحد تالش', 'دانشگاه آزاد اسلامی', 'گیلان', 'تالش'
'دانشگاه آزاد اسلامی واحد تبریز', 'دانشگاه آزاد اسلامی', 'آذربایجان شرقی', 'تبریز'
'دانشگاه آزاد اسلامی واحد تربت جام', 'دانشگاه آزاد اسلامی', 'خراسان رضوی', 'تربت جام'
'دانشگاه آزاد اسلامی واحد تربت حیدریه', 'دانشگاه آزاد اسلامی', 'خراسان رضوی', 'تربت حیدریه'
'دانشگاه آزاد اسلامی واحد تسوج', 'دانشگاه آزاد اسلامی', 'آذربایجان شرقی', 'تسوج'
'دانشگاه آزاد اسلامی واحد تفت', 'دانشگاه آزاد اسلامی', 'یزد', 'تفت'
'دانشگاه آزاد اسلامی واحد تفرش', 'دانشگاه آزاد اسلامی', 'مرکزی', 'تفرش'
'دانشگاه آزاد اسلامی واحد تنکابن', 'دانشگاه آزاد اسلامی', 'مازندران', 'تنکابن'
'دانشگاه آزاد اسلامی واحد تهران جنوب', 'دانشگاه آزاد اسلامی', 'تهران', 'تهران'
'دانشگاه آزاد اسلامی واحد تهران شرق', 'دانشگاه آزاد اسلامی', 'تهران', 'تهران'
'دانشگاه آزاد اسلامی واحد تهران شمال', 'دانشگاه آزاد اسلامی', 'تهران', 'تهران'
'دانشگاه آزاد اسلامی واحد تهران غرب', 'دانشگاه آزاد اسلامی', 'تهران', 'تهران'
'دانشگاه آزاد اسلامی واحد تهران مرکزی', 'دانشگاه آزاد اسلامی', 'تهران', 'تهران'
'دانشگاه آزاد اسلامی واحد تویسرکان', 'دانشگاه آزاد اسلامی', 'همدان', 'تویسرکان'
'دانشگاه آزاد اسلامی واحد تیران', 'دانشگاه آزاد اسلامی', 'اصفهان', 'تیران و کرون'
'دانشگاه آزاد اسلامی واحد جاسب', 'دانشگاه آزاد اسلامی', 'مرکزی', 'دلیجان'
'دانشگاه آزاد اسلامی واحد جاسک', 'دانشگاه آزاد اسلامی', 'هرمزگان', 'جاسک'
'دانشگاه آزاد اسلامی واحد جلفا', 'دانشگاه آزاد اسلامی', 'آذربایجان شرقی', 'جلفا'
'دانشگاه آزاد اسلامی واحد جهرم', 'دانشگاه آزاد اسلامی', 'فارس', 'جهرم'
'دانشگاه آزاد اسلامی واحد جویبار', 'دانشگاه آزاد اسلامی', 'مازندران', 'جویبار'
'دانشگاه آزاد اسلامی واحد جیرفت', 'دانشگاه آزاد اسلامی', 'کرمان', 'جیرفت'
'دانشگاه آزاد اسلامی واحد چابهار', 'دانشگاه آزاد اسلامی', 'سیستان و بلوچستان', 'چابهار'
'دانشگاه آزاد اسلامی واحد چالوس', 'دانشگاه آزاد اسلامی', 'مازندران', 'چالوس'
'دانشگاه آزاد اسلامی واحد خارک', 'دانشگاه آزاد اسلامی', 'بوشهر', 'خارک'
'دانشگاه آزاد اسلامی واحد خامنه', 'دانشگاه آزاد اسلامی', 'آذربایجان شرقی', 'خامنه'
'دانشگاه آزاد اسلامی واحد خداآفرین', 'دانشگاه آزاد اسلامی', 'آذربایجان شرقی', 'خمارلو'
'دانشگاه آزاد اسلامی واحد خدابنده', 'دانشگاه آزاد اسلامی', 'زنجان', 'خدابنده'
'دانشگاه آزاد اسلامی واحد خرم آباد', 'دانشگاه آزاد اسلامی', 'لرستان', 'خرم آباد'
